simulation_ts,exchange,symbol,order_id,client_order_id,side,type,qty,price,realized_pnl,equity
1767956571809000000,OKX,BTC-USDT,2210,69da771dG7627539949767624866,BUY,LIMIT,1,90475.7,0,61612.4
1767956737909000000,OKX,BTC-USDT,2211,69da771dG7627539949767624867,BUY,LIMIT,1,90526.8,0,63349.75
1767956886608000000,OKX,BTC-USDT,2212,69da771dG7627539949767624868,SELL,LIMIT,1,90481.5,-90.37302758,61767.7
1767957074608000000,OKX,BTC-USDT,2213,69da771dG7627539949767624869,BUY,LIMIT,1,90428.3,0,59899.45
1767957234408000000,OKX,BTC-USDT,2214,69da771dG7627539949767624870,BUY,LIMIT,1,90461,0,61099.9
1767957423208000000,OKX,BTC-USDT,2215,69da771dG7627539949767624871,SELL,LIMIT,1,90522,-42.8050816,63299.45
1767957569508000000,OKX,BTC-USDT,2216,69da771dG7627539949767624872,BUY,LIMIT,1,90640.7,0,67443.2
1767957732908000000,OKX,BTC-USDT,2217,69da771dG7627539949767624873,BUY,LIMIT,1,90579,0,65229.15
1767957878908000000,OKX,BTC-USDT,2218,69da771dG7627539949767624874,SELL,LIMIT,1,90493.8,-73.43994205,62080.4
1767958025108000000,OKX,BTC-USDT,2219,69da771dG7627539949767624875,SELL,LIMIT,1,90514.8,-52.43994205,62836.35
1767958178008000000,OKX,BTC-USDT,2220,69da771dG7627539949767624876,SELL,LIMIT,1,90526.1,-41.13994205,63231.8
1767958382308000000,OKX,BTC-USDT,2221,69da771dG7627539949767624877,BUY,LIMIT,1,90513.8,0,62565.15
1767958625208000000,OKX,BTC-USDT,2222,69da771dG7627539949767624878,SELL,LIMIT,1,90510.9,-54.81308657,62712.1
1767958760408000000,OKX,BTC-USDT,2223,69da771dG7627539949767624879,SELL,LIMIT,1,90438.3,-127.4130866,60243.65
1767958945608000000,OKX,BTC-USDT,2224,69da771dG7627539949767624880,SELL,LIMIT,1,90454.4,-111.3130866,60774.9
1767959081008000000,OKX,BTC-USDT,2225,69da771dG7627539949767624881,BUY,LIMIT,1,90478.3,0,61506.75
1767959205608000000,OKX,BTC-USDT,2226,69da771dG7627539949767624882,BUY,LIMIT,1,90433.2,0,60048.1
1767959337908000000,OKX,BTC-USDT,2227,69da771dG7627539949767624883,SELL,LIMIT,1,90398.4,-160.8446697,58868.25
1767959480008000000,OKX,BTC-USDT,2228,69da771dG7627539949767624884,BUY,LIMIT,1,90440,0,60237.7
1767959611808000000,OKX,BTC-USDT,2229,69da771dG7627539949767624885,SELL,LIMIT,1,90447.3,-108.4374735,60489.25
1767959743908000000,OKX,BTC-USDT,2230,69da771dG7627539949767624886,SELL,LIMIT,1,90391,-164.7374735,58631.3
1767959877508000000,OKX,BTC-USDT,2231,69da771dG7627539949767624887,SELL,LIMIT,1,90391.5,-164.2374735,58647.25
1767960017608000000,OKX,BTC-USDT,2232,69da771dG7627539949767624888,SELL,LIMIT,1,90385.2,-170.5374735,58451.9
1767960154108000000,OKX,BTC-USDT,2233,69da771dG7627539949767624889,SELL,LIMIT,1,90437,-118.7374735,60005.85
1767960291908000000,OKX,BTC-USDT,2234,69da771dG7627539949767624890,BUY,LIMIT,1,90426.6,0,59701.3
1767960425608000000,OKX,BTC-USDT,2235,69da771dG7627539949767624891,BUY,LIMIT,1,90494.9,0,61750.25
1767960560618000000,OKX,BTC-USDT,2236,69da771dG7627539949767624892,BUY,LIMIT,1,90538.8,0,63111.1
1767960696808000000,OKX,BTC-USDT,2237,69da771dG7627539949767624893,SELL,LIMIT,1,90385.4,-163.8714604,58205.45
1767960831608000000,OKX,BTC-USDT,2238,69da771dG7627539949767624894,BUY,LIMIT,1,90351,0,57135.9
1767960965408000000,OKX,BTC-USDT,2239,69da771dG7627539949767624895,SELL,LIMIT,1,90333,-210.0754773,56581.65
1767961111308000000,OKX,BTC-USDT,2240,69da771dG7627539949767624896,SELL,LIMIT,1,90273.4,-269.6754773,54718.4
1767961244008000000,OKX,BTC-USDT,2241,69da771dG7627539949767624897,BUY,LIMIT,1,90197,0,52420.35
1767961380008000000,OKX,BTC-USDT,2242,69da771dG7627539949767624898,BUY,LIMIT,1,90208.9,0,52789.2
1767961528808000000,OKX,BTC-USDT,2243,69da771dG7627539949767624899,BUY,LIMIT,1,90245,0,53944.35
1767961665408000000,OKX,BTC-USDT,2244,69da771dG7627539949767624900,BUY,LIMIT,1,90226.6,0,53337.1
1767961801608000000,OKX,BTC-USDT,2245,69da771dG7627539949767624901,BUY,LIMIT,1,90317.4,0,56424.25
1767961944908000000,OKX,BTC-USDT,2246,69da771dG7627539949767624902,SELL,LIMIT,1,90278.5,-221.1332662,55066.2
1767962079708000000,OKX,BTC-USDT,2247,69da771dG7627539949767624903,SELL,LIMIT,1,90410,-89.63326622,59537.15
1767962215108000000,OKX,BTC-USDT,2248,69da771dG7627539949767624904,SELL,LIMIT,1,90326.3,-173.3332662,56775
1767962354308000000,OKX,BTC-USDT,2249,69da771dG7627539949767624905,SELL,LIMIT,1,90353.9,-145.7332662,57658.15
1767962510408000000,OKX,BTC-USDT,2250,69da771dG7627539949767624906,BUY,LIMIT,1,90384.2,0,58456.7
1767962642808000000,OKX,BTC-USDT,2251,69da771dG7627539949767624907,SELL,LIMIT,1,90371.9,-124.1259767,58244.15
1767962781308000000,OKX,BTC-USDT,2252,69da771dG7627539949767624908,BUY,LIMIT,1,90371.5,0,58188.3
1767962928408000000,OKX,BTC-USDT,2253,69da771dG7627539949767624909,BUY,LIMIT,1,90402,0,59164.25
1767963061508000000,OKX,BTC-USDT,2254,69da771dG7627539949767624910,SELL,LIMIT,1,90436.4,-53.00319019,60302.7
1767963232809000000,OKX,BTC-USDT,2255,69da771dG7627539949767624911,BUY,LIMIT,1,90402.9,0,59227.45
1767963374509000000,OKX,BTC-USDT,2256,69da771dG7627539949767624912,BUY,LIMIT,1,90421.9,0,59789.8
1767963506709000000,OKX,BTC-USDT,2257,69da771dG7627539949767624913,SELL,LIMIT,1,90415,-69.87359077,59623.15
1767963689109000000,OKX,BTC-USDT,2258,69da771dG7627539949767624914,BUY,LIMIT,1,90431.4,0,60161
1767963821209000000,OKX,BTC-USDT,2259,69da771dG7627539949767624915,SELL,LIMIT,1,90451,-32.3008381,60830.75
1767964020603000000,OKX,BTC-USDT,2260,69da771dG7627539949767624916,BUY,LIMIT,1,90418.7,0,59761.5
1767964155003000000,OKX,BTC-USDT,2261,69da771dG7627539949767624917,SELL,LIMIT,1,90459.7,-21.70081345,61158.85
1767964286703000000,OKX,BTC-USDT,2262,69da771dG7627539949767624918,BUY,LIMIT,1,90547.8,0,64062.8
1767964414903000000,OKX,BTC-USDT,2263,69da771dG7627539949767624919,BUY,LIMIT,1,90616.7,0,66405.35
1767964551603000000,OKX,BTC-USDT,2264,69da771dG7627539949767624920,BUY,LIMIT,1,90611,0,66205.8
1767964681603000000,OKX,BTC-USDT,2265,69da771dG7627539949767624921,BUY,LIMIT,1,90612,0,66241.75
1767964813713000000,OKX,BTC-USDT,2266,69da771dG7627539949767624922,SELL,LIMIT,1,90541.8,47.91549071,63648
1767964948703000000,OKX,BTC-USDT,2267,69da771dG7627539949767624923,BUY,LIMIT,1,90641.9,0,67247.95
1767965077003000000,OKX,BTC-USDT,2268,69da771dG7627539949767624924,BUY,LIMIT,1,90587.3,0,65227.7
1767965212103000000,OKX,BTC-USDT,2269,69da771dG7627539949767624925,SELL,LIMIT,1,90597,96.76204383,65600.05
1767965341603000000,OKX,BTC-USDT,2270,69da771dG7627539949767624926,SELL,LIMIT,1,90661.1,160.8620438,67971.7
1767965472903000000,OKX,BTC-USDT,2271,69da771dG7627539949767624927,BUY,LIMIT,1,90453.1,0,60483.75
1767965602303000000,OKX,BTC-USDT,2272,69da771dG7627539949767624928,SELL,LIMIT,1,90529,30.03604265,63292
1767965735713000000,OKX,BTC-USDT,2273,69da771dG7627539949767624929,BUY,LIMIT,1,90658.2,0,67939.55
1767965865703000000,OKX,BTC-USDT,2274,69da771dG7627539949767624930,SELL,LIMIT,1,90708,204.7323658,69850.6
1767965992203000000,OKX,BTC-USDT,2275,69da771dG7627539949767624931,SELL,LIMIT,1,90613,109.7323658,66365.75
1767966120503000000,OKX,BTC-USDT,2276,69da771dG7627539949767624932,BUY,LIMIT,1,90600,0,65903.6
1767966244503000000,OKX,BTC-USDT,2277,69da771dG7627539949767624933,BUY,LIMIT,1,90577.5,0,65097.15
1767966432703000000,OKX,BTC-USDT,2278,69da771dG7627539949767624934,SELL,LIMIT,1,90546.8,38.91169739,63986.5
1767966574103000000,OKX,BTC-USDT,2279,69da771dG7627539949767624935,BUY,LIMIT,1,90455.5,0,60674.45
1767966703503000000,OKX,BTC-USDT,2280,69da771dG7627539949767624936,BUY,LIMIT,1,90517.5,0,62968.4
1767966844703000000,OKX,BTC-USDT,2281,69da771dG7627539949767624937,BUY,LIMIT,1,90657.2,0,68276.95
1767966974503000000,OKX,BTC-USDT,2282,69da771dG7627539949767624938,SELL,LIMIT,1,90618.4,107.7800284,66820.8
1767967109703000000,OKX,BTC-USDT,2283,69da771dG7627539949767624939,SELL,LIMIT,1,90584.4,73.78002836,65475.55
1767967242603000000,OKX,BTC-USDT,2284,69da771dG7627539949767624940,SELL,LIMIT,1,90523.1,12.48002836,63286.6
1767967373403000000,OKX,BTC-USDT,2285,69da771dG7627539949767624941,SELL,LIMIT,1,90481.5,-29.11997164,61716.75
1767967511603000000,OKX,BTC-USDT,2286,69da771dG7627539949767624942,SELL,LIMIT,1,90467.9,-42.71997164,61233.7
1767967646600000000,OKX,BTC-USDT,2287,69da771dG7627539949767624943,BUY,LIMIT,1,90476.8,0,61532.85
1767967779400000000,OKX,BTC-USDT,2288,69da771dG7627539949767624944,SELL,LIMIT,1,90320.8,-188.8536867,56076.3
1767967913200000000,OKX,BTC-USDT,2289,69da771dG7627539949767624945,BUY,LIMIT,1,90249.9,0,53662.25
1767968053300000000,OKX,BTC-USDT,2290,69da771dG7627539949767624946,SELL,LIMIT,1,90308,-194.2321528,55699.2
1767968199300000000,OKX,BTC-USDT,2291,69da771dG7627539949767624947,BUY,LIMIT,1,90354.5,0,57276.75
1767968332500000000,OKX,BTC-USDT,2292,69da771dG7627539949767624948,SELL,LIMIT,1,90384.1,-113.9112342,58316.2
1767968460200000000,OKX,BTC-USDT,2293,69da771dG7627539949767624949,BUY,LIMIT,1,90424.4,0,59682.95
1767968591500000000,OKX,BTC-USDT,2294,69da771dG7627539949767624950,BUY,LIMIT,1,90392,0,58437.3
1767968724400000000,OKX,BTC-USDT,2295,69da771dG7627539949767624951,BUY,LIMIT,1,90445.9,0,60489.25
1767968860300000000,OKX,BTC-USDT,2296,69da771dG7627539949767624952,BUY,LIMIT,1,90473.2,0,61362.5
1767968991600000000,OKX,BTC-USDT,2297,69da771dG7627539949767624953,SELL,LIMIT,1,90509.6,18.33994837,62901.05
1767969117700000000,OKX,BTC-USDT,2298,69da771dG7627539949767624954,BUY,LIMIT,1,90336.5,0,56477.8
1767969244410000000,OKX,BTC-USDT,2299,69da771dG7627539949767624955,SELL,LIMIT,1,90228.5,-258.6874187,52377.55
1767969374400000000,OKX,BTC-USDT,2300,69da771dG7627539949767624956,BUY,LIMIT,1,90287.2,0,54545.7
1767969498600000000,OKX,BTC-USDT,2301,69da771dG7627539949767624957,SELL,LIMIT,1,90567.8,85.87540812,65212.25
1767969628600000000,OKX,BTC-USDT,2302,69da771dG7627539949767624958,BUY,LIMIT,1,90286.6,0,54804.1
1767969755900000000,OKX,BTC-USDT,2303,69da771dG7627539949767624959,BUY,LIMIT,1,90270.9,0,54207.45
1767969882200000000,OKX,BTC-USDT,2304,69da771dG7627539949767624960,BUY,LIMIT,1,90052.6,0,45693.7
1767970009900000000,OKX,BTC-USDT,2305,69da771dG7627539949767624961,BUY,LIMIT,1,90062.3,0,46081.65
1767970137205000000,OKX,BTC-USDT,2306,69da771dG7627539949767624962,BUY,LIMIT,1,89939.9,0,41063.2
1767970267205000000,OKX,BTC-USDT,2307,69da771dG7627539949767624963,BUY,LIMIT,1,90059.6,0,46705.45
1767970396005000000,OKX,BTC-USDT,2308,69da771dG7627539949767624964,BUY,LIMIT,1,89925.3,0,40315.6
1767970527715000000,OKX,BTC-USDT,2309,69da771dG7627539949767624965,BUY,LIMIT,1,90048.7,0,45745.15
1767970662405000000,OKX,BTC-USDT,2310,69da771dG7627539949767624966,SELL,LIMIT,1,90000,-410.6024422,43588.9
1767970790205000000,OKX,BTC-USDT,2311,69da771dG7627539949767624967,BUY,LIMIT,1,90150.7,0,49702.95
1767970917215000000,OKX,BTC-USDT,2312,69da771dG7627539949767624968,SELL,LIMIT,1,89992.5,-412.3268324,43069.9
1767971044205000000,OKX,BTC-USDT,2313,69da771dG7627539949767624969,SELL,LIMIT,1,90159.9,-244.9268324,50435.45
1767971168105000000,OKX,BTC-USDT,2314,69da771dG7627539949767624970,SELL,LIMIT,1,89863.2,-541.6268324,37677.3
1767971293604000000,OKX,BTC-USDT,2315,69da771dG7627539949767624971,BUY,LIMIT,1,90022.6,0,44367.85
1767971420904000000,OKX,BTC-USDT,2316,69da771dG7627539949767624972,BUY,LIMIT,1,90199.7,0,51983.1
1767971542205000000,OKX,BTC-USDT,2317,69da771dG7627539949767624973,BUY,LIMIT,1,90103,0,47728.25
1767971674705000000,OKX,BTC-USDT,2318,69da771dG7627539949767624974,SELL,LIMIT,1,90162.2,-222.8672658,50396.7
1767971803205000000,OKX,BTC-USDT,2319,69da771dG7627539949767624975,SELL,LIMIT,1,90255.5,-129.5672658,54501.85
1767971933905000000,OKX,BTC-USDT,2320,69da771dG7627539949767624976,BUY,LIMIT,1,90227.5,0,53293.5
1767972064605000000,OKX,BTC-USDT,2321,69da771dG7627539949767624977,BUY,LIMIT,1,90425.9,0,62023.05
1767972195905000000,OKX,BTC-USDT,2322,69da771dG7627539949767624978,SELL,LIMIT,1,90667.1,284.6268349,72881.5
1767972327905000000,OKX,BTC-USDT,2323,69da771dG7627539949767624979,BUY,LIMIT,1,90861,0,81408.65
1767972459405000000,OKX,BTC-USDT,2324,69da771dG7627539949767624980,BUY,LIMIT,1,91110.5,0,92636.1
1767972592305000000,OKX,BTC-USDT,2325,69da771dG7627539949767624981,SELL,LIMIT,1,91621.6,1212.897407,116151.25
1767972718905000000,OKX,BTC-USDT,2326,69da771dG7627539949767624982,BUY,LIMIT,1,91609.8,0,115615.7
1767972852105000000,OKX,BTC-USDT,2327,69da771dG7627539949767624983,SELL,LIMIT,1,91759.6,1324.786594,122511.05
1767972984005000000,OKX,BTC-USDT,2328,69da771dG7627539949767624984,SELL,LIMIT,1,91840.5,1405.686594,126151.5
1767973113805000000,OKX,BTC-USDT,2329,69da771dG7627539949767624985,BUY,LIMIT,1,91741.1,0,121773.45
1767973246205000000,OKX,BTC-USDT,2330,69da771dG7627539949767624986,SELL,LIMIT,1,91600,1136.158003,115428.4
1767973378005000000,OKX,BTC-USDT,2331,69da771dG7627539949767624987,BUY,LIMIT,1,91329.3,0,103513.15
1767973509205000000,OKX,BTC-USDT,2332,69da771dG7627539949767624988,BUY,LIMIT,1,91220.1,0,98599.1
1767973641705000000,OKX,BTC-USDT,2333,69da771dG7627539949767624989,SELL,LIMIT,1,91457.7,958.6033073,109965.25
1767973769705000000,OKX,BTC-USDT,2334,69da771dG7627539949767624990,SELL,LIMIT,1,91203.2,704.1033073,98318.3
1767973898705000000,OKX,BTC-USDT,2335,69da771dG7627539949767624991,SELL,LIMIT,1,91321.1,822.0033073,103268.25
1767974030705000000,OKX,BTC-USDT,2336,69da771dG7627539949767624992,BUY,LIMIT,1,91205,0,98271.6
1767974155805000000,OKX,BTC-USDT,2337,69da771dG7627539949767624993,SELL,LIMIT,1,90814.7,299.5600504,81102.75
1767974285005000000,OKX,BTC-USDT,2338,69da771dG7627539949767624994,SELL,LIMIT,1,90912.4,397.2600504,85303.8
1767974413505000000,OKX,BTC-USDT,2339,69da771dG7627539949767624995,SELL,LIMIT,1,91210.5,695.3600504,97688.65
1767974539715000000,OKX,BTC-USDT,2340,69da771dG7627539949767624996,SELL,LIMIT,1,91306.1,790.9600504,101743.5
1767974668205000000,OKX,BTC-USDT,2341,69da771dG7627539949767624997,BUY,LIMIT,1,91323,0,102415.45
1767974794712000000,OKX,BTC-USDT,2342,69da771dG7627539949767624998,SELL,LIMIT,1,91358.6,823.7561467,103879.1
1767974919912000000,OKX,BTC-USDT,2343,69da771dG7627539949767624999,SELL,LIMIT,1,91355,820.1561467,103735.05
1767975049802000000,OKX,BTC-USDT,2344,69da771dG7627539949767625000,SELL,LIMIT,1,91272.5,737.6561467,100517.5
1767975177502000000,OKX,BTC-USDT,2345,69da771dG7627539949767625001,BUY,LIMIT,1,91302.1,0,101638.45
1767975304702000000,OKX,BTC-USDT,2346,69da771dG7627539949767625002,SELL,LIMIT,1,91716.6,1162.082912,117807.8
1767975435202000000,OKX,BTC-USDT,2347,69da771dG7627539949767625003,SELL,LIMIT,1,91476,921.4829122,108664.95
1767975563302000000,OKX,BTC-USDT,2348,69da771dG7627539949767625004,BUY,LIMIT,1,91645.4,0,114929
1767975691202000000,OKX,BTC-USDT,2349,69da771dG7627539949767625005,BUY,LIMIT,1,91514,0,109935.75
1767975823602000000,OKX,BTC-USDT,2350,69da771dG7627539949767625006,BUY,LIMIT,1,91478.9,0,108566.8
1767975953002000000,OKX,BTC-USDT,2351,69da771dG7627539949767625007,SELL,LIMIT,1,91368.3,739.4141937,104146.75
1767976086402000000,OKX,BTC-USDT,2352,69da771dG7627539949767625008,BUY,LIMIT,1,91315.1,0,102068
1767976214602000000,OKX,BTC-USDT,2353,69da771dG7627539949767625009,SELL,LIMIT,1,91300,653.9588389,101467.95
1767976343812000000,OKX,BTC-USDT,2354,69da771dG7627539949767625010,SELL,LIMIT,1,91257.4,611.3588389,99806.5
1767976470302000000,OKX,BTC-USDT,2355,69da771dG7627539949767625011,BUY,LIMIT,1,91293.3,0,101166.85
1767976600302000000,OKX,BTC-USDT,2356,69da771dG7627539949767625012,BUY,LIMIT,1,91266.3,0,100113.8
1767976732002000000,OKX,BTC-USDT,2357,69da771dG7627539949767625013,SELL,LIMIT,1,91265.4,587.670897,100081.75
1767976859502000000,OKX,BTC-USDT,2358,69da771dG7627539949767625014,BUY,LIMIT,1,91290.9,0,101072.3
1767976989802000000,OKX,BTC-USDT,2359,69da771dG7627539949767625015,BUY,LIMIT,1,91379.7,0,104521.75
1767977117302000000,OKX,BTC-USDT,2360,69da771dG7627539949767625016,BUY,LIMIT,1,91394.3,0,105222.8
