simulation_ts,equity
1767948838215000000,37489.9
1767948973705000000,38348.15
1767949109405000000,40693.1
1767949241405000000,47252.25
1767949372705000000,47618.5
1767949503305000000,49970.65
1767949634300000000,46530.8
1767949765500000000,50298.75
1767949896300000000,48060.1
1767950087500000000,48567.05
1767950220500000000,45836.8
1767950355500000000,47200.95
1767950485800000000,51752.2
1767950617200000000,53772.15
1767950788100000000,55199.5
1767950921900000000,58511.45
1767951062100000000,57107.4
1767951193700000000,56854.75
1767951326510000000,54904.7
1767951477100000000,53912.85
1767951616400000000,54467.8
1767951754300000000,55907.75
1767951914100000000,55942.7
1767952052500000000,55918.85
1767952193200000000,56363.3
1767952361700000000,55893.85
1767952502100000000,57524.8
1767952645500000000,55692.15
1767952794000000000,55497.4
1767952930510000000,54269.95
1767953080700000000,54352.4
1767953218009000000,57898.55
1767953355009000000,58885.5
1767953492009000000,59699.45
1767953655909000000,59640.3
1767953790309000000,59275.45
1767953927409000000,59199.5
1767954067609000000,60101.85
1767954205509000000,61484.5
1767954378709000000,61666.85
1767954517809000000,60660.3
1767954699409000000,58375.45
1767954841909000000,60036.2
1767954975229000000,59870.55
1767955136409000000,60693.2
1767955307109000000,61318.75
1767955447709000000,61391.3
1767955615009000000,61138.15
1767955802209000000,61415.3
1767955955909000000,61760.85
1767956280709000000,62051.2
1767956424109000000,60935.95
1767956571809000000,61612.4
1767956737909000000,63349.75
1767956886608000000,61767.7
1767957074608000000,59899.45
1767957234408000000,61099.9
1767957423208000000,63299.45
1767957569508000000,67443.2
1767957732908000000,65229.15
1767957878908000000,62080.4
1767958025108000000,62836.35
1767958178008000000,63231.8
1767958382308000000,62565.15
1767958625208000000,62712.1
1767958760408000000,60243.65
1767958945608000000,60774.9
1767959081008000000,61506.75
1767959205608000000,60048.1
1767959337908000000,58868.25
1767959480008000000,60237.7
1767959611808000000,60489.25
1767959743908000000,58631.3
1767959877508000000,58647.25
1767960017608000000,58451.9
1767960154108000000,60005.85
1767960291908000000,59701.3
1767960425608000000,61750.25
1767960560618000000,63111.1
1767960696808000000,58205.45
1767960831608000000,57135.9
1767960965408000000,56581.65
1767961111308000000,54718.4
1767961244008000000,52420.35
1767961380008000000,52789.2
1767961528808000000,53944.35
1767961665408000000,53337.1
1767961801608000000,56424.25
1767961944908000000,55066.2
1767962079708000000,59537.15
1767962215108000000,56775
1767962354308000000,57658.15
1767962510408000000,58456.7
1767962642808000000,58244.15
1767962781308000000,58188.3
1767962928408000000,59164.25
1767963061508000000,60302.7
1767963232809000000,59227.45
1767963374509000000,59789.8
1767963506709000000,59623.15
1767963689109000000,60161
1767963821209000000,60830.75
1767964020603000000,59761.5
1767964155003000000,61158.85
1767964286703000000,64062.8
1767964414903000000,66405.35
1767964551603000000,66205.8
1767964681603000000,66241.75
1767964813713000000,63648
1767964948703000000,67247.95
1767965077003000000,65227.7
1767965212103000000,65600.05
1767965341603000000,67971.7
1767965472903000000,60483.75
1767965602303000000,63292
1767965735713000000,67939.55
1767965865703000000,69850.6
1767965992203000000,66365.75
1767966120503000000,65903.6
1767966244503000000,65097.15
1767966432703000000,63986.5
1767966574103000000,60674.45
1767966703503000000,62968.4
1767966844703000000,68276.95
1767966974503000000,66820.8
1767967109703000000,65475.55
1767967242603000000,63286.6
1767967373403000000,61716.75
1767967511603000000,61233.7
1767967646600000000,61532.85
1767967779400000000,56076.3
1767967913200000000,53662.25
1767968053300000000,55699.2
1767968199300000000,57276.75
1767968332500000000,58316.2
1767968460200000000,59682.95
1767968591500000000,58437.3
1767968724400000000,60489.25
1767968860300000000,61362.5
1767968991600000000,62901.05
1767969117700000000,56477.8
1767969244410000000,52377.55
1767969374400000000,54545.7
1767969498600000000,65212.25
1767969628600000000,54804.1
1767969755900000000,54207.45
1767969882200000000,45693.7
1767970009900000000,46081.65
1767970137205000000,41063.2
1767970267205000000,46705.45
1767970396005000000,40315.6
1767970527715000000,45745.15
1767970662405000000,43588.9
1767970790205000000,49702.95
1767970917215000000,43069.9
1767971044205000000,50435.45
1767971168105000000,37677.3
1767971293604000000,44367.85
1767971420904000000,51983.1
1767971542205000000,47728.25
1767971674705000000,50396.7
1767971803205000000,54501.85
1767971933905000000,53293.5
1767972064605000000,62023.05
1767972195905000000,72881.5
1767972327905000000,81408.65
1767972459405000000,92636.1
1767972592305000000,116151.25
1767972718905000000,115615.7
1767972852105000000,122511.05
1767972984005000000,126151.5
1767973113805000000,121773.45
1767973246205000000,115428.4
1767973378005000000,103513.15
1767973509205000000,98599.1
1767973641705000000,109965.25
1767973769705000000,98318.3
1767973898705000000,103268.25
1767974030705000000,98271.6
1767974155805000000,81102.75
1767974285005000000,85303.8
1767974413505000000,97688.65
1767974539715000000,101743.5
1767974668205000000,102415.45
1767974794712000000,103879.1
1767974919912000000,103735.05
1767975049802000000,100517.5
1767975177502000000,101638.45
1767975304702000000,117807.8
1767975435202000000,108664.95
1767975563302000000,114929
1767975691202000000,109935.75
1767975823602000000,108566.8
1767975953002000000,104146.75
1767976086402000000,102068
1767976214602000000,101467.95
1767976343812000000,99806.5
1767976470302000000,101166.85
1767976600302000000,100113.8
1767976732002000000,100081.75
1767976859502000000,101072.3
1767976989802000000,104521.75
1767977117302000000,105222.8
1767977241402000000,107738.55
1767977370702000000,107067.7
1767977498302000000,107384.45
1767977629602000000,114071.4
1767977759002000000,108588.85
1767977885202000000,113048.3
1767978016512000000,113373.85
1767978148002000000,111013.1
1767978278902000000,112495.65
1767978409908000000,112878.3
1767978542308000000,113016.85
1767978675408000000,106670
1767978807408000000,99483.75
1767978933808000000,97187.5
1767979065008000000,91580.45
1767979197508000000,88480.1
1767979329708000000,93597.25
1767979461508000000,99078.2
1767979597408000000,95683.35
1767979729908000000,93563.6
1767979861308000000,89713.85
1767979993218000000,95076.5
1767980123508000000,93199.65
1767980254208000000,97972.2
1767980385308000000,97107.15
1767980523008000000,96764.1
1767980651718000000,93850.45
1767980791808000000,95057.9
1767980921108000000,106907.85
1767981050008000000,112196.5
1767981187908000000,112666.45
1767981323708000000,109368.7
1767981455908000000,107899.85
1767981592108000000,107290.5
1767981723428000000,106655.65
1767981850908000000,109184.2
1767981983908000000,110225.75
1767982113503000000,108054.3
1767982239933000000,101775.25
1767982375003000000,99312.2
1767982503503000000,99721.35
1767982629903000000,92351.9
1767982755803000000,89424.45
1767982881103000000,89802.8
1767983009303000000,83369.95
1767983139803000000,79945.4
1767983272003000000,75743.35
1767983404503000000,73838.4
1767983533003000000,66441.95
1767983664503000000,71499.9
1767983798503000000,80373.25
1767983934203000000,79517.8
1767984063003000000,78278.55
1767984199203000000,82423.9
1767984329503000000,79815.65
1767984456103000000,78147.1
1767984585963000000,86153.45
1767984721903000000,84683.4
1767984863503000000,84817.75
1767985002703000000,86020.9
1767985131303000000,82060.25
1767985267003000000,78320.7
1767985395603000000,75036.25
1767985527903000000,74364.1
1767985657008000000,76001.65
1767985782508000000,75193.2
1767985905203000000,69788.35
1767986033503000000,69048.4
1767986162203000000,68717.55
1767986279403000000,62950.6
1767986401503000000,64227.35
1767986525403000000,59959.7
1767986652103000000,62734.05
1767986780703000000,59587.9
1767986905403000000,59947.85
1767987035403000000,56653.8
1767987164203000000,54661.95
1767987290603000000,58887.4
1767987417203000000,63933.35
1767987545903000000,61476.3
1767987698103000000,62395.85
1767987839203000000,61165.7
1767987968003000000,60747.65
1767988097303000000,66820.8
1767988226403000000,67931.05
1767988353503000000,71360
1767988472973000000,67891.55
1767988598703000000,61055.9
1767988731303000000,59700.65
1767988854103000000,55275.9
1767988990103000000,55569.15
1767989116403000000,60850.6
1767989243200000000,60671.65
1767989374600000000,63151.1
1767989507100000000,61085.65
1767989640700000000,62196.9
1767989763600000000,64018.45
1767989898600000000,59816.6
1767990042300000000,65037.55
1767990178900000000,63897.4
1767990306800000000,66353.25
1767990442100000000,67025.3
1767990571210000000,64840.25
1767990705100000000,66289.2
1767990842800000000,68124.55
1767990979100000000,67929.7
1767991114800000000,68578.25
1767991260200000000,65081.2
1767991399600000000,56906.95
1767991537900000000,60011.9
1767991676010000000,60949.05
1767991812300000000,60716.8
1767991962300000000,57747.35
1767992100500000000,57288.1
1767992247200000000,59944.05
1767992382800000000,57188.8
1767992546700000000,57690.75
1767992701200000000,56026.6
1767992849204000000,59722.55
1767993002404000000,63082.8
1767993141204000000,61753.35
1767993278204000000,60470.2
1767993414514000000,59669.75
1767993561204000000,62023.2
1767993712004000000,64704.95
1767993868904000000,64385.3
1767994010604000000,65636.55
1767994151204000000,71191.9
1767994289804000000,67962.55
1767994438804000000,69029.4
1767994589904000000,63014.85
1767994736604000000,64760.8
1767994887404000000,65178.95
1767995040504000000,64207.6
1767995188004000000,63894.75
1767995347904000000,63420
1767995502404000000,64665.65
1767995648604000000,66533.1
1767995848804000000,67765.85
1767995993104000000,68311
1767996135604000000,68085.55
1767996301104000000,68454.8
1767996441709000000,67037.95
1767996591709000000,69481.9
1767996733509000000,67475.45
1767996871109000000,60087
1767997059209000000,64795.75
1767997202809000000,62993
1767997350009000000,63121.75
1767997522109000000,64132.2
1767997723309000000,63910.8
1767997862309000000,69603.9
1767998008809000000,70007.25
1767998164009000000,74128.1
1767998304709000000,71492.85
1767998462709000000,70146
1767998627709000000,70017.15
1767998850009000000,70005.6
1767998992909000000,71698.35
1767999133909000000,70650.2
1767999273509000000,72301.35
1767999417609000000,72570.8
1767999571809000000,73277.5
1767999748609000000,72632.3
1767999938309000000,74384.85
1768000076700000000,74638.6
1768000276700000000,74969.75
1768000425300000000,76057.5
1768000620300000000,76007.45
1768000768300000000,75369.9
1768000964000000000,76764.85
1768001099910000000,76994.3
1768001268400000000,77311.45
1768001448100000000,75704.9
1768001591100000000,75079.85
1768001797400000000,76512.9
1768001948900000000,74817.65
1768002089700000000,74007.1
1768002227700000000,74379.35
1768002411500000000,75820.9
1768002552500000000,74994.05
1768002736700000000,73356.9
1768002882100000000,72281.85
1768003108700000000,71664.4
1768003205700000000,72694.35
1768003369400000000,73059.4
1768003504530000000,74249.35
1768003658605000000,74866.4
1768003802605000000,74257.85
1768003970205000000,72722.7
1768004110605000000,69577.65
1768004294005000000,69139
1768004445105000000,68673.95
1768004580305000000,69030.9
1768004722005000000,69107.25
1768004860505000000,70484.2
1768005040405000000,72345.35
1768005220205000000,73124.4
1768005422905000000,73135.15
1768005566205000000,73145.7
1768005754605000000,72621.85
1768005891705000000,71185.5
1768006031205000000,69251.75
1768006166005000000,69669.7
1768006343605000000,70392.05
1768006525705000000,69296.4
1768006667005000000,69821.85
1768006828105000000,71566
1768006987805000000,71629.75
1768007126905000000,71880.5
1768007270508000000,72385.05
1768007479008000000,71923.3
1768007633408000000,72108.05
1768007766708000000,75180.3
1768007912908000000,76743.25
1768008049308000000,73805
1768008235508000000,72674.85
1768008383208000000,74419.4
1768008591508000000,74890.55
1768008744808000000,74892.4
1768008919308000000,75685.95
1768009078808000000,76580.5
1768009262508000000,76900.45
1768009424508000000,79089.9
1768009608008000000,79353.85
1768009750908000000,78623.5
1768009883608000000,78689.45
1768010042208000000,74399.4
1768010210208000000,75704.95
1768010400808000000,76517.4
1768010539708000000,78866.95
1768010719728000000,79107.4
1768011039809000000,78403.35
1768011181709000000,79014.4
1768011321909000000,78547.15
1768011525509000000,78331.9
1768011708009000000,78235.85
1768011863809000000,80913.9
1768012020509000000,79781.05
1768012169209000000,82041.4
1768012313309000000,80734.55
1768012577409000000,79602.6
1768012712209000000,74661.75
1768012877809000000,72236.2
1768013023709000000,71200.75
1768013161709000000,72404
1768013341709000000,74151.15
1768013805409000000,75776.1
1768013941309000000,76251.25
1768014076209000000,75072
1768014242109000000,73758.55
1768014377609000000,72140
1768014513404000000,67563.95
1768014661404000000,68995.6
1768014831204000000,69866.65
1768014967604000000,70313.9
1768015118004000000,71965.05
1768015406504000000,72628
1768015829004000000,73644.35
1768016044204000000,72061.9
1768016444304000000,71904.35
1768016591704000000,72112
1768016744304000000,70095.35
1768016880704000000,69750.3
1768017057004000000,71246.25
1768017274504000000,71729.2
1768017471204000000,72737.15
1768017610304000000,72396.3
1768017781904000000,72730.35
1768017933104000000,70018.6
1768018111800000000,66298.95
1768018256201000000,67726
1768018403501000000,65425.95
1768018544601000000,66019.3
1768018716601000000,64897.25
1768018923401000000,66893.2
1768019117301000000,66571.15
1768019400401000000,66548.1
1768019624701000000,66604.05
1768019790901000000,65700.1
1768019961001000000,62395.25
1768020144801000000,64244.4
1768020430901000000,64811.35
1768020601901000000,63808.1
1768020741001000000,62856.05
1768020890301000000,60697.6
1768021023501000000,59724.55
1768021172301000000,60519.7
1768021311801000000,61618.65
1768021472901000000,59369.2
1768021624006000000,62421.15
1768021801506000000,63866.5
1768021940906000000,66264.05
1768022077306000000,66387.1
1768022218206000000,67312.05
1768022467406000000,66899.5
1768022724206000000,67278.75
1768023064606000000,69427
1768023240606000000,66774.55
1768023441306000000,67190.3
1768023575806000000,69834.45
1768023742206000000,72384
1768023902806000000,71830.15
1768024204106000000,72051.3
1768024458106000000,72947.05
1768024603606000000,72425.5
1768024742706000000,72633.45
1768025126706000000,71789.5
1768025471400000000,70728.65
1768025784500000000,69111.6
1768025942500000000,66398.35
1768026185200000000,62730.8
1768026354800000000,66241.95
1768026555900000000,66965.7
1768026711210000000,66817.45
1768026901500000000,66247.6
1768027163100000000,67308.35
1768027575500000000,67901.2
1768027733400000000,66356.75
1768027896400000000,67242.2
1768028134100000000,66390.95
1768028370400000000,65020.3
1768028607700000000,66137.45
1768028864600000000,69040.3
1768029034200000000,67839.45
1768029170300000000,72197.6
1768029310400000000,72197.55
1768029467400000000,70688.6
1768029878900000000,69612.15
1768030027900000000,70607.5
1768030178600000000,72439.45
1768030360800000000,71864.1
1768030491700000000,75153.85
1768030627400000000,77096
1768030773000000000,77541.15
1768030911500000000,71913.7
1768031101900000000,72389.25
1768031262500000000,73214.6
1768031470700000000,74288.75
1768031606200000000,74885.2
1768031750600000000,76565.15
1768032002900000000,77983.1
1768032175200000000,77664.85
1768032314100000000,83058.8
1768032462004000000,78724.35
1768032614304000000,75290.3
1768032815204000000,79485.35
1768032962204000000,80972.8
1768033090504000000,74815.15
1768033232504000000,73240.4
1768033386904000000,80154.35
1768033545404000000,76735.2
1768033690204000000,78403.55
1768033892304000000,76759.2
1768034089604000000,75202.55
1768034320504000000,75805.5
1768034483604000000,75145.45
1768034760504000000,75197.6
1768034888004000000,72654.35
1768035141204000000,74037.6
1768035473304000000,75199.15
1768035646504000000,75777.6
1768035782804000000,75951.85
1768035919704000000,76073.6
1768036061707000000,77226.35
1768036191507000000,73685.4
1768036840007000000,75198.95
1768037023307000000,76695.3
1768037264507000000,78147.25
1768037467807000000,76102.7
1768037629307000000,72619.65
1768037764307000000,73036.1
1768037896807000000,78273.45
1768038029107000000,83832.7
1768038160807000000,76308.65
1768038307207000000,78735.9
1768038439507000000,79791.85
1768038575307000000,82675.4
1768038709627000000,80228.95
1768038867307000000,82302.6
1768039148107000000,83841.55
1768039309607000000,83559.4
1768039440807000000,83730.35
1768039596307000000,81455.3
1768039740703000000,83183.25
1768039890903000000,83814.2
1768040064503000000,83634.15
1768040199903000000,87292.3
1768040532203000000,85420.25
1768040664603000000,82408.1
1768040880503000000,81273.95
1768041118703000000,85177.8
1768041316103000000,84828.15
1768041486903000000,85516.3
1768041650603000000,87170.45
1768041783303000000,89672.1
1768041925703000000,87749.25
1768042100403000000,90101.7
1768042251203000000,91340.45
1768042425103000000,89433.9
1768042619303000000,88707.05
1768042792203000000,91255.2
1768042963603000000,88914.55
1768043101003000000,85938.5
1768043423108000000,85413.95
1768043566008000000,86781
1768043798708000000,86495.75
1768044093808000000,86579.4
1768044311008000000,86880.15
1768044777808000000,86889.4
1768044962208000000,87490.95
1768045202308000000,87490.9
1768045353508000000,87114.85
1768045518508000000,85952.3
1768045714008000000,82309.05
1768045908708000000,79788.3
1768046152508000000,79751.45
1768046436608000000,81316.6
1768046665508000000,80200.55
1768046820202000000,84159
1768047017102000000,83519.95
1768047359102000000,83347
1768047549702000000,84818.95
1768047699302000000,84109.1
1768047879902000000,83316.65
1768048055302000000,82478.6
1768048244802000000,79292.55
1768048402802000000,77548.1
1768048605502000000,78674.85
1768048802402000000,78583.8
1768049076902000000,79798.15
1768049271302000000,80718.8
1768049414502000000,82232.15
1768049554702000000,79423.5
1768049772902000000,82587.95
1768049947002000000,81471.9
1768050171902000000,81307.25
1768050442509000000,79791.3
1768050578609000000,84914.25
1768050714609000000,81742.9
1768050902509000000,79102.45
1768051056809000000,79739.4
1768051232209000000,82578.95
1768051372809000000,81226.1
1768051514009000000,80847.65
1768051706509000000,81404.4
1768051981609000000,81710.55
1768052141809000000,80240
1768052289009000000,81634.35
1768052475209000000,81901.9
1768052744609000000,81864.05
1768052882509000000,79688
1768053062409000000,78633.65
1768053225309000000,77953
1768053366909000000,76707.9
1768053544409000000,75234.6
1768053903909000000,76116.55
1768054219509000000,73524
1768054355400000000,66677.95
1768054491810000000,71820.4
1768054736100000000,74314.35
1768054872200000000,75654.1
1768055053500000000,74483.65
1768055276600000000,73622.3
1768055465400000000,71893.65
1768055605200000000,68927.1
1768055749600000000,70590.25
1768055975000000000,68898.7
1768056257300000000,67914.45
1768056444900000000,70020.5
1768056903200000000,69322.95
1768057119100000000,69917.9
1768057280600000000,70483.55
1768057445600000000,73867.8
1768057582500000000,73568.55
1768057751509000000,73132.3
1768057922309000000,74050.25
1768058152409000000,74705.4
1768058342109000000,74252.45
1768058479209000000,68810.6
1768058637719000000,69422.55
1768058820109000000,69653.7
1768059180109000000,71407.25
1768059359409000000,72854.1
1768059514809000000,73286.05
1768059765909000000,74769.3
1768059962509000000,74368.35
1768060158809000000,75551.3
1768060299109000000,76094.05
1768060474009000000,77293.7
1768060799809000000,75978.05
1768060935819000000,77652.4
1768061093709000000,79492.35
1768061280403000000,80310.7
1768061471403000000,82773.45
1768061632103000000,78409.2
1768061768103000000,73859.55
1768061943003000000,72492.7
1768062078403000000,73743.85
1768062288703000000,74366.9
1768062635903000000,74979.65
1768062786103000000,74633.8
1768063020303000000,76564.55
1768063189703000000,78378
1768063370303000000,80032.35
1768063505303000000,80367.1
1768063793903000000,79868.85
1768064401203000000,79273.6
1768064564703000000,80373.35
1768064707603000000,80271.7
1768064883201000000,78871.05
1768065089501000000,80535.7
1768065273601000000,82077.25
1768065520901000000,82732.7
1768066275001000000,82132.45
1768066499801000000,79633.9
1768066683701000000,78270.85
1768066823601000000,76475.9
1768066968511000000,76043.45
1768067187201000000,73755.6
1768067463201000000,70664.35
1768067606501000000,69017.2
1768067779201000000,68756.15
1768067967501000000,66344.6
1768068177601000000,68929.75
1768068378401000000,65702.6
1768068783000000000,64458.55
1768068933900000000,66186.6
1768069143500000000,66434.95
1768069523310000000,67020.8
1768069749100000000,69577.55
1768069922100000000,69974
1768070447600000000,69119.55
1768070853300000000,69119.5
1768071395600000000,69733.85
1768071542500000000,70600.9
1768071731000000000,69871.25
1768071975700000000,70220.4
1768072142400000000,70073.15
1768072503200000000,69180.5
1768072840800000000,69637.75
1768072982500000000,70657.4
1768073309100000000,70877.35
1768073583500000000,71402.5
1768073881800000000,72401.75
1768074358400000000,72856.2
1768074842600000000,73003.65
1768075271000000000,73549
1768075682108000000,73828.95
1768075871808000000,74464.5
1768076028608000000,75804.45
1768076222708000000,75621.1
1768076378908000000,73801.05
1768076701608000000,74523.7
1768077195808000000,73433.65
1768077602108000000,69028.1
1768077912508000000,68116.65
1768078167508000000,68708.3
1768078382908000000,68747.45
1768078666908000000,66915.9
1768078801008000000,67435.25
1768078977508000000,64833.2
1768079116408000000,66911.55
1768079282305000000,64010.9
1768079430405000000,62590.05
1768079796505000000,63453.2
1768080070705000000,64173.15
1768080280605000000,66947.3
1768080514805000000,67855.05
1768080722505000000,65917.9
1768081041805000000,64180.25
1768081265305000000,62831.2
1768081619105000000,63531.95
1768081767205000000,61907.4
1768081993005000000,61715.35
1768082283005000000,61534.8
1768082681205000000,60058.95
1768082831502000000,55277.8
1768082971402000000,54206.15
1768083162502000000,56521.8
1768083302102000000,52271.35
1768083443702000000,52792.1
1768083584642000000,54972.85
1768083755102000000,56355.8
1768083915902000000,54682.55
1768084135502000000,57998
1768084287702000000,64141.95
1768084528712000000,67013.1
1768084680902000000,67970.55
1768084982802000000,68623.9
1768085125102000000,68927.65
1768085263212000000,62137.6
1768085402002000000,61014.35
1768085543402000000,60073.4
1768085689902000000,58287.75
1768085827602000000,59399.2
1768086010502000000,54906.35
1768086145802000000,56050.9
1768086293602000000,62616.85
1768086432409000000,61111.7
1768086588709000000,63872.05
1768086725109000000,64515.5
1768086902009000000,62585.05
1768087070409000000,64019.2
1768087218509000000,63608.95
1768087359609000000,64144.2
1768087533709000000,63175.15
1768087732709000000,64131.6
1768087870509000000,64677.65
1768088000609000000,67302.6
1768088154609000000,62882.35
1768088292809000000,62682.8
1768088500409000000,62265.75
1768088700209000000,64497.6
1768088847609000000,65122.95
1768089001609000000,67070.3
1768089353609000000,67502.25
1768089601609000000,63307.8
1768089828209000000,59181.45
1768090059506000000,56153.3
1768090217706000000,55612.65
1768090356506000000,56918
1768090502606000000,61686.95
1768090638106000000,67049.7
1768090771006000000,67973.65
1768090921806000000,70912.1
1768091088006000000,70086.05
1768091265206000000,71339.5
1768091402106000000,72241.35
1768091542006000000,69222
1768091796306000000,68627.95
1768091943106000000,67034.2
1768092161906000000,68772.95
1768092360106000000,66385
1768092536206000000,73858.55
1768092722706000000,72625.5
1768092919306000000,75899.25
1768093242606000000,74390.4
1768093427306000000,74549.35
1768093585806000000,77502.5
1768093714903000000,76595.25
1768093843103000000,75642.9
1768094007503000000,74021.05
1768094247403000000,75037.5
1768094403513000000,76532.05
1768094580003000000,74616.7
1768094744803000000,71691.05
1768094924803000000,70995.5
1768095061103000000,71243.85
1768095276803000000,69542.5
1768095427803000000,68462.45
1768095637203000000,69288.5
1768095775003000000,68577.35
1768095937503000000,71294
1768096109403000000,72248.45
1768096324203000000,73713.6
1768096549103000000,73209.55
1768096801003000000,75853.7
1768097033803000000,76793.45
1768097202303000000,73729.9
1768097343706000000,75118.65
1768097481806000000,79921.1
1768097644806000000,82530.05
1768097814606000000,83036
1768097963206000000,81656.55
1768098130406000000,79598
1768098285906000000,80236.35
1768098573206000000,80926.3
1768098783106000000,79318.85
1768099141806000000,79157.1
1768099312206000000,80747.35
1768099498106000000,83809.6
1768099683306000000,84047.95
1768099829206000000,83821.9
1768099981406000000,82443.95
1768100128206000000,83798.1
1768100408206000000,82706.15
1768100590106000000,82488.1
1768100802706000000,78913.25
1768100986805000000,78379.1
1768101374705000000,76996.65
1768101523605000000,80399.2
1768101662805000000,82418.75
1768101813805000000,86506.2
1768101965505000000,85285.75
1768102248705000000,85122.8
1768102388605000000,82589.35
1768103126005000000,84873.5
1768103284105000000,84506.25
1768103506905000000,85105.7
1768103640905000000,87943.65
1768103861005000000,87621.7
1768104003205000000,87520.85
1768104150705000000,85397.3
1768104298005000000,86299.25
1768104709601000000,86464.9
1768104892601000000,86659.25
1768105040201000000,90299.8
1768105188801000000,85734.75
1768105814601000000,85222.4
1768105964301000000,86883.35
1768106104401000000,89891.4
1768106249001000000,91403.35
1768106470701000000,91247.9
1768106760701000000,90463.85
1768107126001000000,91074
1768107476601000000,92601.55
1768107623801000000,93763
1768107833301000000,92771.15
1768107975601000000,93460.4
1768108151904000000,92787.75
1768108292404000000,93092.8
1768108502904000000,92633.55
1768108682704000000,91312.6
1768108918404000000,89761.55
1768109123604000000,89205.6
1768109520804000000,92098.55
1768109975504000000,94018
1768110247404000000,97389.15
1768110389504000000,99005
1768110524304000000,96052.35
1768110668104000000,95351.7
1768110867604000000,90703.65
1768111014004000000,89607.5
1768111157504000000,93180.25
1768111310304000000,92784.7
1768111454404000000,95125.45
1768111593704000000,93893.7
1768111739502000000,94543.25
1768111899702000000,94539.6
1768112314002000000,93654.65
1768112447472000000,79779.6
1768112594702000000,75170.55
1768112748502000000,78644.8
1768113213802000000,80448.75
1768113723902000000,81143.6
1768113902702000000,80747.55
1768114088002000000,81358
1768114218902000000,80999.55
1768114416702000000,82708.9
1768114583512000000,88152.05
1768114722302000000,88352.2
1768115082502000000,88352.15
1768115223402000000,85941.5
1768115400302000000,84461.85
1768115597802000000,81320.5
1768115926802000000,81678.85
1768116184802000000,84065.3
1768116335602000000,89016.35
1768116503102000000,86417.3
1768116781402000000,87629.05
1768117029302000000,85724.2
1768117290102000000,84738.55
1768117881902000000,85540.8
1768118037102000000,84073.55
1768118402502000000,86003.8
1768118581102000000,87706.15
1768118712402000000,81310.3
1768118845402000000,74153.45
1768119020202000000,80742.8
1768119155602000000,82915.55
1768119303402000000,81616
1768119545202000000,84237.95
1768119726902000000,85040.2
1768119966902000000,86919.85
1768120210202000000,86646.5
1768120348602000000,91240.65
1768120507802000000,92229.6
1768120641502000000,95210.75
1768120772802000000,89501.1
1768120908402000000,86751.85
1768121101402000000,86015.8
1768121241402000000,85479.95
1768121415402000000,86044.5
1768121552102000000,84323.05
1768121734202000000,85136.6
1768121878102000000,92649.05
1768122088702000000,93553
1768122354802000000,94362.35
1768122602106000000,94972.5
1768122736806000000,95200.45
1768122869806000000,90532.7
1768123007206000000,94105.45
1768123138906000000,89698.6
1768123286206000000,95418.55
1768123515306000000,91278.2
1768123679106000000,88660.15
1768123905606000000,89063.4
1768124051506000000,90614.35
1768124187706000000,83954.3
1768124358606000000,81639.75
1768124494406000000,81214.6
1768124656906000000,86085.35
1768124811906000000,89159.1
1768124943806000000,92778.05
1768125078516000000,87982.8
1768125301806000000,87157.75
1768125637106000000,87746.3
1768125853706000000,87217.55
1768125987606000000,81898.3
1768126140905000000,81891.45
1768126374205000000,85553.5
1768126511705000000,86994.45
1768126743205000000,85086.8
1768126902105000000,84767.75
1768127071305000000,84146.1
1768127235905000000,83926.05
1768127440205000000,85786.7
1768127641005000000,84253.05
1768127806105000000,85266.7
1768127998705000000,85428.65
1768128206305000000,86753.6
1768128542705000000,83456.75
1768128681435000000,86290.7
1768128849205000000,86180.65
1768129214005000000,86137
1768129379905000000,86082.95
1768129521005000000,82496.8
1768129831602000000,83219.05
1768129972402000000,83927.5
1768130139602000000,82329.05
1768130701902000000,82773.6
1768130868502000000,84305.55
1768131112902000000,88480.2
1768131266402000000,86709.7
1768131596702000000,85537.9
1768131891402000000,87086.75
1768132322802000000,84176.3
1768132574002000000,84683.85
1768132724102000000,84694.7
1768132874102000000,88243.85
1768133097802000000,87546.2
1768133250306000000,89911.15
1768133413206000000,90227.2
1768133594006000000,92625.15
1768133747306000000,93546.3
1768133892706000000,96769.25
1768134062706000000,97224.3
1768134208906000000,97609.25
1768134370606000000,97609.2
1768134509406000000,100274.75
1768134677806000000,101698.5
1768134824306000000,99122.05
1768135018006000000,97664.3
1768135200506000000,100306.85
1768135397106000000,102487.7
1768135544006000000,106044.45
1768135682006000000,112369.4
1768135817306000000,115025.75
1768135997106000000,113070.7
1768136158106000000,113543.55
1768136307506000000,110312
1768136442706000000,110745.15
1768136578306000000,111016.3
1768136727006000000,109000.25
1768136850205000000,108100.6
1768136997305000000,107876.55
1768137141905000000,108888.6
1768137327705000000,112343.75
1768137472405000000,111609.2
1768137688905000000,107857.15
1768137912505000000,108567.5
1768138046105000000,97992.65
1768138188415000000,103439.2
1768138432205000000,98946.05
1768138762805000000,98471.3
1768138907905000000,99227.1
1768139057405000000,96690.2
1768139203505000000,99691.75
1768139353405000000,96109.6
1768139526305000000,101570.15
1768139800805000000,101914.7
1768139942205000000,99509.25
1768140080105000000,100440.7
1768140267705000000,102366.25
1768140435613000000,108274.7
1768140640503000000,109785.05
1768140792603000000,111224.3
1768140935603000000,110421.85
1768141081803000000,110782.9
1768141257713000000,112033.65
